Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Pilot,14,22996600,15,1533106.67,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Pilot,15,30806900,16,1925431.25,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Pilot,16,56473500,32,1764796.88,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Pilot,17,129351900,64,2021123.44,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Pilot,18,159705800,128,1247701.56,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Pilot,19,370299500,256,1446482.42,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Pilot,20,496041200,512,968830.47,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Pilot,21,955656800,1024,933258.59,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Warmup,1,961820400,1024,939277.73,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Warmup,2,972413800,1024,949622.85,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Warmup,3,938624800,1024,916625.78,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Warmup,4,949166200,1024,926920.12,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Warmup,5,949526200,1024,927271.68,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Warmup,6,947637400,1024,925427.15,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,1,949341800,1024,927091.6,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,2,949166700,1024,926920.61,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,3,941235700,1024,919175.49,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,4,967355100,1024,944682.71,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,5,971591900,1024,948820.21,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,6,1006164600,1024,982582.62,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,7,941499200,1024,919432.81,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,8,1022275900,1024,998316.31,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,9,959600100,1024,937109.47,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,10,955701100,1024,933301.86,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,11,1013944600,1024,990180.27,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,12,937738000,1024,915759.77,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,13,953400900,1024,931055.57,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,14,961556400,1024,939019.92,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,15,972615400,1024,949819.73,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,16,1038134700,1024,1013803.42,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,17,943819000,1024,921698.24,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,18,1002441200,1024,978946.48,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,19,951691300,1024,929386.04,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,20,1054819500,1024,1030097.17,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,21,951124500,1024,928832.52,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,22,955254000,1024,932865.23,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,23,968949700,1024,946239.94,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,24,969320300,1024,946601.86,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Actual,25,957731800,1024,935284.96,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Result,1,949341800,1024,927091.6,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Result,2,949166700,1024,926920.61,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Result,3,941235700,1024,919175.49,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Result,4,967355100,1024,944682.71,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Result,5,971591900,1024,948820.21,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Result,6,941499200,1024,919432.81,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Result,7,959600100,1024,937109.47,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Result,8,955701100,1024,933301.86,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Result,9,937738000,1024,915759.77,131,87,85,468191
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 7.0(Runtime=.NET 7.0),Size=1000,1,Workload,Result,10,953400900,1024,931055.57,131,87,85,468191
